Raw_Type,pslist_nproc,pslist_nppid,pslist_avg_threads,pslist_nprocs64bit,pslist_avg_handlers,dlllist_ndlls,dlllist_avg_dlls_per_proc,handles_nhandles,handles_avg_handles_per_proc,handles_nport,handles_nfile,handles_nevent,handles_ndesktop,handles_nkey,handles_nthread,handles_ndirectory,handles_nsemaphore,handles_ntimer,handles_nsection,handles_nmutant,ldrmodules_not_in_load,ldrmodules_not_in_init,ldrmodules_not_in_mem,ldrmodules_not_in_load_avg,ldrmodules_not_in_init_avg,ldrmodules_not_in_mem_avg,malfind_ninjections,malfind_commitCharge,malfind_protection,malfind_uniqueInjections,psxview_not_in_pslist,psxview_not_in_eprocess_pool,psxview_not_in_ethread_pool,psxview_not_in_pspcid_list,psxview_not_in_csrss_handles,psxview_not_in_session,psxview_not_in_deskthrd,psxview_not_in_pslist_false_avg,psxview_not_in_eprocess_pool_false_avg,psxview_not_in_ethread_pool_false_avg,psxview_not_in_pspcid_list_false_avg,psxview_not_in_csrss_handles_false_avg,psxview_not_in_session_false_avg,psxview_not_in_deskthrd_false_avg,callbacks_ncallbacks,callbacks_nanonymous,callbacks_ngeneric,modules_nmodules,svcscan_nservices,svcscan_kernel_drivers,svcscan_fs_drivers,svcscan_process_services,svcscan_shared_process_services,svcscan_interactive_process_services,svcscan_nactive,Label,SubType
F:\Run_1\3f11f61a14aef14bc2321d0c221ae26a227de29a69bd338cb40df0d0b7701ef3_spyware/raw/raw_1.bin,109,14,10.275229357798166,109,0.0,5395,52.8921568627451,38950,381.8627450980392,0,1691,8986,106,2866,1371,255,2022,294,820,547,297,401,297,0.0524179315213554,0.070773032121426,0.0524179315213554,20,814,20,6,50,1,9,158,18,0,158,0.3164556962025316,0.0063291139240506,0.0569620253164556,1.0,0.1139240506329113,0.0,1.0,258,217,17,175,1412,713,86,150,2,2,393,Malware,Spyware
F:\Run_1\3f11f61a14aef14bc2321d0c221ae26a227de29a69bd338cb40df0d0b7701ef3_spyware/raw/raw_2.bin,156,19,9.717948717948715,155,0.0,7684,53.36111111111112,53351,370.49305555555554,0,2126,12857,149,4127,1829,332,2772,347,1058,889,639,832,639,0.078126910380242,0.101723927130456,0.078126910380242,20,814,20,6,8,1,10,164,19,0,164,0.048780487804878,0.0060975609756097,0.0609756097560975,1.0,0.1158536585365853,0.0,1.0,264,223,25,175,1412,713,85,151,2,2,482,Malware,Spyware
F:\Run_1\3f312823fe7f6de875d8fbaaa292b51772b40208aeba8ee6f650ad7bac2c0cf1_spyware/raw/raw_0.bin,140,20,12.764285714285714,140,0.0,6825,50.55555555555556,47832,354.3111111111112,0,2377,11016,146,3528,2151,317,2440,315,895,837,420,557,396,0.0582039911308204,0.0771895787139689,0.0548780487804878,22,1351,22,6,9,0,7,149,17,0,149,0.0604026845637583,0.0,0.046979865771812,1.0,0.1140939597315436,0.0,1.0,258,217,25,175,1438,727,85,148,2,2,391,Malware,Spyware
F:\Run_1\3f312823fe7f6de875d8fbaaa292b51772b40208aeba8ee6f650ad7bac2c0cf1_spyware/raw/raw_1.bin,144,17,9.819444444444445,144,0.0,6981,51.33088235294117,48197,346.7410071942446,0,2021,10906,147,3626,1753,328,2483,338,955,759,517,655,517,0.0691268886214734,0.0875785532825244,0.0691268886214734,20,814,20,6,10,1,10,154,19,0,154,0.0649350649350649,0.0064935064935064,0.0649350649350649,1.0,0.1233766233766233,0.0,1.0,257,217,25,175,1431,726,85,154,2,2,394,Malware,Spyware
F:\Run_1\3f312823fe7f6de875d8fbaaa292b51772b40208aeba8ee6f650ad7bac2c0cf1_spyware/raw/raw_2.bin,93,14,9.870967741935484,93,0.0,4155,47.21590909090909,33096,376.09090909090907,0,1459,7411,96,2260,1103,223,1723,253,567,463,235,323,235,0.0543855588984031,0.0747512149965285,0.0543855588984031,18,801,18,5,79,1,7,172,19,0,172,0.4593023255813953,0.005813953488372,0.0406976744186046,1.0,0.1104651162790697,0.0,1.0,263,223,25,175,1435,726,85,155,2,2,388,Malware,Spyware
F:\Run_1\3f6f34341a9d76d8677f9f6b5f33bb46f09cf5560fb541661d58de69cfeb0309_spyware/raw/raw_0.bin,156,20,13.006410256410255,156,0.0,8119,54.48993288590604,53513,364.03401360544217,0,2041,12172,149,4060,2402,342,2864,384,1082,861,437,587,437,0.0523917995444191,0.0703752547656156,0.0523917995444191,23,1619,23,6,1,0,2,157,12,0,157,0.0063694267515923,0.0,0.0127388535031847,1.0,0.0764331210191082,0.0,1.0,258,217,25,175,1464,745,84,150,2,2,395,Malware,Spyware
F:\Run_1\3f6f34341a9d76d8677f9f6b5f33bb46f09cf5560fb541661d58de69cfeb0309_spyware/raw/raw_1.bin,152,20,9.796052631578949,152,0.0,7717,53.220689655172414,52007,356.21232876712327,0,2054,11714,148,3973,1919,347,2681,387,1098,872,429,575,429,0.0531072047536518,0.0711809853924238,0.0531072047536518,23,1619,23,6,2,1,3,154,12,0,154,0.0129870129870129,0.0064935064935064,0.0194805194805194,1.0,0.0779220779220779,0.0,1.0,258,217,25,198,1418,721,84,150,2,2,388,Malware,Spyware
F:\Run_1\3f6f34341a9d76d8677f9f6b5f33bb46f09cf5560fb541661d58de69cfeb0309_spyware/raw/raw_2.bin,147,17,9.034013605442176,147,0.0,7234,53.19117647058823,49350,355.0359712230216,0,1982,10907,140,3808,1606,326,2534,364,1073,747,439,577,439,0.0582305345536543,0.0765353495158509,0.0582305345536543,9,22,9,5,8,3,6,155,19,0,155,0.0516129032258064,0.0193548387096774,0.0387096774193548,1.0,0.1225806451612903,0.0,1.0,264,223,17,175,0,0,0,0,0,0,0,Malware,Spyware
F:\Run_1\4d0a30b447973e886de783914b49159be16c8db75aae30dbe6492a4195f1289f_spyware/raw/raw_0.bin,151,17,13.668874172185433,150,0.0,7797,53.4041095890411,54098,368.01360544217687,0,2101,12523,150,4066,2442,346,2779,372,1044,1092,601,747,601,0.0734449468410118,0.0912868141268483,0.0734449468410118,22,1346,22,6,5,0,4,156,11,0,156,0.032051282051282,0.0,0.0256410256410256,1.0,0.0705128205128205,0.0,1.0,258,217,25,175,1470,763,88,146,2,2,413,Malware,Spyware
F:\Run_1\4d0a30b447973e886de783914b49159be16c8db75aae30dbe6492a4195f1289f_spyware/raw/raw_1.bin,148,17,10.41216216216216,147,0.0,7505,52.48251748251748,51822,359.875,0,2088,11620,147,3993,1982,344,2639,375,1037,885,571,719,571,0.0715897693079237,0.0901454363089267,0.0715897693079237,22,1346,22,6,10,1,6,158,17,0,158,0.0632911392405063,0.0063291139240506,0.0379746835443038,1.0,0.1075949367088607,0.0,1.0,258,217,25,175,1460,756,89,152,2,2,420,Malware,Spyware
F:\Run_1\4d0a30b447973e886de783914b49159be16c8db75aae30dbe6492a4195f1289f_spyware/raw/raw_2.bin,153,19,9.281045751633988,151,0.0,7685,53.74125874125874,52443,361.6758620689655,0,2076,11725,147,4099,1798,339,2697,360,1055,813,640,784,640,0.078125,0.095703125,0.078125,22,1346,22,6,13,2,7,166,20,0,166,0.0783132530120482,0.0120481927710843,0.0421686746987951,1.0,0.1204819277108433,0.0,1.0,264,223,25,175,1491,775,88,153,2,2,416,Malware,Spyware
F:\Run_1\4d22dd3efcdc412df99ade8b2a1a72244f519894504c9abb454530a0e6fa6677_spyware/raw/raw_0.bin,127,16,12.708661417322835,126,0.0,5941,48.69672131147541,41764,339.5447154471545,0,1724,9749,125,3080,1849,292,1822,327,886,747,358,482,358,0.0569247893146764,0.0766417554460168,0.0569247893146764,22,1347,22,6,17,2,14,144,27,0,144,0.1180555555555555,0.0138888888888888,0.0972222222222222,1.0,0.1875,0.0,1.0,257,217,25,175,1451,734,86,152,2,2,376,Malware,Spyware
F:\Run_1\4d22dd3efcdc412df99ade8b2a1a72244f519894504c9abb454530a0e6fa6677_spyware/raw/raw_1.bin,132,16,9.962121212121213,131,0.0,6322,49.390625,43434,336.69767441860466,0,1788,9864,129,3287,1577,305,1946,351,943,804,396,526,396,0.0589900193654104,0.0783554297631461,0.0589900193654104,22,1347,22,6,11,0,11,143,19,0,143,0.0769230769230769,0.0,0.0769230769230769,1.0,0.1328671328671328,0.0,1.0,257,217,25,175,1457,742,85,155,2,2,385,Malware,Spyware
F:\Run_1\4d22dd3efcdc412df99ade8b2a1a72244f519894504c9abb454530a0e6fa6677_spyware/raw/raw_2.bin,131,16,8.442748091603054,130,0.0,6225,49.40476190476191,42061,331.1889763779528,0,1757,9507,127,3203,1309,298,1915,321,937,669,390,518,390,0.0589836660617059,0.0783424077434966,0.0589836660617059,22,1347,22,6,12,0,12,143,22,0,143,0.0839160839160839,0.0,0.0839160839160839,1.0,0.1538461538461538,0.0,1.0,263,223,17,175,1467,745,85,157,2,2,381,Malware,Spyware
F:\Run_1\5a04f84e395920346f3e0cc67de9bf00c465e2167da353f10cd371bb85f0568f_spyware/raw/raw_0.bin,144,20,8135676.784722222,144,0.0,7263,52.630434782608695,49763,360.6014492753623,0,2219,11458,144,3786,2230,327,2578,348,966,875,397,536,397,0.0523884930060702,0.0707310636051728,0.0523884930060702,22,1351,22,6,8,1,9,151,17,0,151,0.0529801324503311,0.0066225165562913,0.0596026490066225,1.0,0.1125827814569536,0.0,1.0,258,217,25,175,1398,706,84,145,2,2,381,Malware,Spyware
F:\Run_1\5a04f84e395920346f3e0cc67de9bf00c465e2167da353f10cd371bb85f0568f_spyware/raw/raw_1.bin,145,17,9.979310344827589,145,0.0,7066,51.95588235294117,49502,356.1294964028777,0,2130,11117,146,3785,1762,334,2587,353,1000,765,743,880,743,0.0960072360770125,0.113709781625533,0.0960072360770125,18,801,18,5,10,0,12,155,18,0,155,0.064516129032258,0.0,0.0774193548387096,1.0,0.1161290322580645,0.0,1.0,258,217,25,175,1414,719,86,148,2,2,391,Malware,Spyware
F:\Run_1\5a04f84e395920346f3e0cc67de9bf00c465e2167da353f10cd371bb85f0568f_spyware/raw/raw_2.bin,155,18,9.24516129032258,155,0.0,7724,53.638888888888886,51542,357.93055555555554,0,2000,11298,151,4076,1738,348,2729,368,1081,826,574,720,574,0.0702742409402546,0.0881488736532811,0.0702742409402546,20,814,20,6,9,1,9,163,21,0,163,0.0552147239263803,0.0061349693251533,0.0552147239263803,1.0,0.1288343558282208,0.0,1.0,264,223,25,175,0,0,0,0,0,0,0,Malware,Spyware
F:\Run_1\5a58c8d4b69818e29e9f57eebb98a71ab77004c0a40455091c84d8c7fe3e7da3_spyware/raw/raw_0.bin,142,20,12.929577464788732,142,0.0,7167,52.31386861313869,50347,364.8333333333333,0,2432,11482,144,4031,2280,325,2588,347,983,859,401,539,401,0.0535595031387738,0.0719914518498731,0.0535595031387738,23,1619,23,6,10,0,9,152,22,0,152,0.0657894736842105,0.0,0.0592105263157894,1.0,0.1447368421052631,0.0,1.0,263,217,25,175,1498,758,85,154,2,2,402,Malware,Spyware
F:\Run_1\5a58c8d4b69818e29e9f57eebb98a71ab77004c0a40455091c84d8c7fe3e7da3_spyware/raw/raw_1.bin,146,17,9.924657534246576,146,0.0,7419,52.99285714285714,50275,356.56028368794324,0,2051,11245,146,4111,1804,332,2614,366,1028,776,420,591,420,0.0539083557951482,0.0758567577974586,0.0539083557951482,20,813,20,6,12,0,7,158,25,0,158,0.0759493670886076,0.0,0.0443037974683544,1.0,0.1582278481012658,0.0,1.0,263,217,17,176,1437,725,86,153,2,2,397,Malware,Spyware
F:\Run_1\5a58c8d4b69818e29e9f57eebb98a71ab77004c0a40455091c84d8c7fe3e7da3_spyware/raw/raw_2.bin,159,24,9.949685534591197,157,0.0,7825,52.87162162162162,55402,374.3378378378378,0,2183,13333,154,4414,1903,350,2927,359,1101,965,674,840,674,0.0811950367425611,0.1011926273942898,0.0811950367425611,20,813,20,6,8,0,7,167,23,0,167,0.0479041916167664,0.0,0.0419161676646706,1.0,0.1377245508982036,0.0,1.0,269,223,25,175,1502,792,81,149,2,2,497,Malware,Spyware
F:\Run_1\04ffb8d60a17d6405a9408e73e9cabcdaf5e396f7c4784874dc49c353e97315b_benign/raw/raw_0.bin,146,17,13.623287671232877,146,0.0,7513,52.90845070422535,52164,364.7832167832168,0,1998,12051,153,3980,2322,336,2726,368,980,1056,443,587,443,0.0563541534155959,0.0746724335326294,0.0563541534155959,22,1346,22,6,7,2,2,153,15,0,153,0.0457516339869281,0.0130718954248366,0.0130718954248366,1.0,0.0980392156862745,0.0,1.0,259,217,17,175,1446,732,84,151,2,2,392,Benign,Benign
F:\Run_1\04ffb8d60a17d6405a9408e73e9cabcdaf5e396f7c4784874dc49c353e97315b_benign/raw/raw_1.bin,101,15,11.356435643564357,101,0.0,5064,52.75,38277,394.6082474226804,0,1634,8748,101,2864,1448,244,2050,304,751,657,314,412,314,0.0584186046511627,0.0766511627906976,0.0584186046511627,22,1346,22,6,48,0,4,149,15,0,149,0.3221476510067114,0.0,0.0268456375838926,1.0,0.1006711409395973,0.0,1.0,259,217,25,175,1400,704,86,157,2,2,393,Benign,Benign
F:\Run_1\04ffb8d60a17d6405a9408e73e9cabcdaf5e396f7c4784874dc49c353e97315b_benign/raw/raw_2.bin,145,17,9.0,145,0.0,7407,53.28776978417266,49635,354.5357142857143,0,2188,10940,146,3855,1611,331,2633,356,977,742,432,570,432,0.0572261226652536,0.0755066896277652,0.0572261226652536,9,18,9,5,7,3,3,151,17,0,151,0.0463576158940397,0.0198675496688741,0.0198675496688741,1.0,0.1125827814569536,0.0,1.0,265,223,17,175,1438,728,85,153,2,2,392,Benign,Benign
F:\Run_1\05c73c13c3635fab5c7daa5bcae4ea3a21ec0bd620291762cd13c03cd786b438_benign/raw/raw_0.bin,137,18,12.62043795620438,135,0.0,6183,47.93023255813954,43784,336.8,0,1793,10155,130,3184,1963,307,1873,335,884,772,379,510,379,0.0578537627843077,0.0778507098152953,0.0578537627843077,22,1347,22,6,11,2,9,146,19,0,146,0.0753424657534246,0.0136986301369863,0.0616438356164383,1.0,0.1301369863013698,0.0,1.0,257,217,17,175,1446,729,86,148,2,2,384,Benign,Benign
F:\Run_1\05c73c13c3635fab5c7daa5bcae4ea3a21ec0bd620291762cd13c03cd786b438_benign/raw/raw_1.bin,138,17,11.478260869565217,136,0.0,6678,50.21052631578947,46890,352.5563909774436,0,1845,10616,132,3472,1868,319,2380,351,958,806,467,602,467,0.0660724391624221,0.0851726089417091,0.0660724391624221,22,1347,22,6,24,2,12,161,20,0,161,0.1490683229813664,0.0124223602484472,0.0745341614906832,1.0,0.124223602484472,0.0,1.0,257,217,17,175,1435,722,85,155,2,2,391,Benign,Benign
F:\Run_1\05c73c13c3635fab5c7daa5bcae4ea3a21ec0bd620291762cd13c03cd786b438_benign/raw/raw_2.bin,145,21,11.0,142,0.0,7306,53.32846715328467,51928,381.8235294117647,0,2068,12382,140,3879,1932,326,2635,360,1064,929,527,685,527,0.0690151911995809,0.0897066526977475,0.0690151911995809,22,1347,22,6,33,3,17,176,32,0,176,0.1875,0.0170454545454545,0.096590909090909,1.0,0.1818181818181818,0.0,1.0,264,223,17,175,1381,694,81,151,2,2,477,Benign,Benign
F:\Run_1\0be00b72a65e558aa92a4f197663f3496b2a3ceaa5f77bafe309727141ad77af_benign/raw/raw_0.bin,126,16,12.595238095238097,125,0.0,5874,48.95,41350,341.73553719008265,0,1731,9670,128,3047,1821,280,1811,326,851,757,371,493,371,0.059964441571036,0.0796832067237756,0.059964441571036,22,1347,22,6,3,1,4,129,17,0,129,0.0232558139534883,0.0077519379844961,0.0310077519379844,1.0,0.1317829457364341,0.0,1.0,257,217,25,175,1458,741,87,147,2,2,371,Benign,Benign
F:\Run_1\0be00b72a65e558aa92a4f197663f3496b2a3ceaa5f77bafe309727141ad77af_benign/raw/raw_1.bin,131,16,10.061068702290076,130,0.0,6305,49.645669291338585,43207,337.5546875,0,1803,9848,135,3269,1552,295,1953,349,909,801,399,528,399,0.0595344673231871,0.0787824529991047,0.0595344673231871,22,1347,22,6,3,0,4,134,16,0,134,0.0223880597014925,0.0,0.0298507462686567,1.0,0.1194029850746268,0.0,1.0,257,217,17,175,1451,738,87,153,2,2,382,Benign,Benign
F:\Run_1\0be00b72a65e558aa92a4f197663f3496b2a3ceaa5f77bafe309727141ad77af_benign/raw/raw_2.bin,128,15,8.96875,127,0.0,6129,49.829268292682926,41579,332.632,0,1760,9398,132,3159,1326,289,1882,325,890,661,388,512,388,0.0596097710861883,0.0786603164848671,0.0596097710861883,22,1347,22,6,6,0,4,134,18,0,134,0.044776119402985,0.0,0.0298507462686567,1.0,0.1343283582089552,0.0,1.0,263,223,17,175,1452,738,87,153,2,2,380,Benign,Benign
F:\Run_1\0bf9cfc88d56b52982655b56d577f69d2ee4b136908684015001c52c64f0a84b_benign/raw/raw_0.bin,144,20,12.805555555555555,144,0.0,7257,52.20863309352518,49783,358.15107913669067,0,1998,11482,143,3783,2210,324,2575,341,985,860,365,506,365,0.048108606827468,0.06669302754712,0.048108606827468,23,1621,23,6,8,2,6,152,16,0,152,0.0526315789473684,0.0131578947368421,0.0394736842105263,1.0,0.1052631578947368,0.0,1.0,263,217,25,175,1398,700,87,146,2,2,389,Benign,Benign
F:\Run_1\0bf9cfc88d56b52982655b56d577f69d2ee4b136908684015001c52c64f0a84b_benign/raw/raw_1.bin,147,17,9.965986394557824,147,0.0,7093,51.77372262773723,50100,357.85714285714283,0,2058,11239,148,3837,1780,327,2586,353,1041,760,702,839,702,0.0911688311688311,0.1089610389610389,0.0911688311688311,7,10,7,4,14,2,13,161,24,0,161,0.0869565217391304,0.0124223602484472,0.0807453416149068,1.0,0.1490683229813664,0.0,1.0,263,217,17,175,1440,725,87,159,2,2,396,Benign,Benign
F:\Run_1\0bf9cfc88d56b52982655b56d577f69d2ee4b136908684015001c52c64f0a84b_benign/raw/raw_2.bin,155,19,9.735483870967744,152,0.0,7410,52.5531914893617,0,0.0,0,0,0,0,0,0,0,0,0,0,0,756,898,756,0.0939597315436241,0.1116082525478498,0.0939597315436241,20,815,20,6,7,0,9,160,18,0,160,0.04375,0.0,0.05625,1.0,0.1125,0.0,1.0,269,223,17,175,1432,726,86,150,2,2,487,Benign,Benign
F:\Run_1\0c1134c20c7f2a20eeda30f998c5e70336e56fa1fde05434028d97f3eeb31c33_benign/raw/raw_0.bin,117,16,13.188034188034187,116,0.0,5383,48.93636363636364,39521,352.86607142857144,0,1645,9210,115,2857,1818,271,1714,312,848,703,413,523,413,0.0732269503546099,0.0927304964539007,0.0732269503546099,22,1347,22,6,30,0,4,146,24,0,146,0.2054794520547945,0.0,0.0273972602739726,1.0,0.1643835616438356,0.0,1.0,257,217,25,175,1447,728,88,153,2,2,380,Benign,Benign
F:\Run_1\0c1134c20c7f2a20eeda30f998c5e70336e56fa1fde05434028d97f3eeb31c33_benign/raw/raw_1.bin,143,17,11.132867132867132,142,0.0,6997,50.70289855072464,48442,346.01428571428573,0,1934,10977,142,3604,1969,330,2517,358,986,805,454,600,454,0.0612189859762675,0.0809061488673139,0.0612189859762675,22,1347,22,6,5,3,3,148,16,0,148,0.0337837837837837,0.0202702702702702,0.0202702702702702,1.0,0.1081081081081081,0.0,1.0,257,217,17,175,1489,756,86,159,2,2,400,Benign,Benign
F:\Run_1\0c1134c20c7f2a20eeda30f998c5e70336e56fa1fde05434028d97f3eeb31c33_benign/raw/raw_2.bin,136,17,8.970588235294118,135,0.0,6580,50.61538461538461,44809,342.0534351145038,0,1832,10037,135,3388,1495,306,2293,326,953,665,434,566,434,0.0618850705832026,0.0807072579495223,0.0618850705832026,22,1347,22,6,9,2,8,145,21,0,145,0.0620689655172413,0.0137931034482758,0.0551724137931034,1.0,0.1448275862068965,0.0,1.0,263,223,17,175,1507,762,86,163,2,2,396,Benign,Benign
F:\Run_1\0d8d47b0b0bf9291e01f426782ba721d5be30ea9b2547f315c7ca48c367b2aa9_benign/raw/raw_0.bin,151,18,13.80132450331126,150,0.0,7789,53.34931506849315,53451,368.6275862068965,0,2025,12381,153,4131,2400,344,2757,362,1053,1099,500,655,500,0.0608272506082725,0.0796836982968369,0.0608272506082725,22,1347,22,6,8,3,4,159,17,0,159,0.050314465408805,0.0188679245283018,0.0251572327044025,1.0,0.1069182389937107,0.0,1.0,262,217,17,175,1405,708,84,147,2,2,386,Benign,Benign
F:\Run_1\0d8d47b0b0bf9291e01f426782ba721d5be30ea9b2547f315c7ca48c367b2aa9_benign/raw/raw_1.bin,146,17,10.86986301369863,145,0.0,7545,53.13380281690141,51273,358.5524475524476,0,2023,11551,147,3949,1959,341,2646,378,1057,890,492,636,492,0.0615384615384615,0.0795497185741088,0.0615384615384615,22,1347,22,6,8,0,9,154,15,0,154,0.0519480519480519,0.0,0.0584415584415584,1.0,0.0974025974025974,0.0,1.0,262,217,17,175,1397,699,86,156,2,2,394,Benign,Benign
F:\Run_1\0d8d47b0b0bf9291e01f426782ba721d5be30ea9b2547f315c7ca48c367b2aa9_benign/raw/raw_2.bin,143,18,8.972027972027972,142,0.0,7149,52.56617647058823,47979,350.2116788321168,0,1912,10745,145,3723,1518,324,2522,346,1032,721,461,599,461,0.0609627082782332,0.0792118487172705,0.0609627082782332,22,1347,22,6,8,0,7,151,17,0,151,0.0529801324503311,0.0,0.0463576158940397,1.0,0.1125827814569536,0.0,1.0,268,223,25,175,1440,723,86,157,2,2,386,Benign,Benign
F:\Run_1\0e69c9e8e2447ea2c355e3daa30c1697427fe40748a0daabf2d996ab254e89cf_benign/raw/raw_0.bin,102,15,2583.049019607843,102,0.0,4619,48.114583333333336,36497,376.25773195876286,0,2447,8405,99,2485,1561,236,1927,252,568,546,213,310,213,0.0446353730092204,0.064962279966471,0.0446353730092204,20,1338,20,5,45,2,6,145,15,0,145,0.3103448275862069,0.0137931034482758,0.0413793103448275,1.0,0.1034482758620689,0.0,1.0,258,217,25,176,1447,732,85,152,2,2,391,Benign,Benign
F:\Run_1\0e69c9e8e2447ea2c355e3daa30c1697427fe40748a0daabf2d996ab254e89cf_benign/raw/raw_1.bin,141,17,10.113475177304965,141,0.0,6900,51.8796992481203,47719,353.47407407407405,0,2010,10962,145,3568,1760,309,2465,330,951,732,530,664,530,0.0722563053851397,0.0905248807089297,0.0722563053851397,22,1351,22,6,10,0,8,151,18,0,151,0.0662251655629139,0.0,0.0529801324503311,1.0,0.119205298013245,0.0,1.0,258,217,17,176,1419,717,85,152,2,2,393,Benign,Benign
F:\Run_1\0e69c9e8e2447ea2c355e3daa30c1697427fe40748a0daabf2d996ab254e89cf_benign/raw/raw_2.bin,158,24,9.78481012658228,156,0.0,7468,51.50344827586207,53238,364.6438356164384,0,2152,12430,157,4098,1879,341,2938,355,1044,897,778,927,778,0.0963944988229463,0.1148556560525337,0.0963944988229463,24,2149,24,6,9,1,6,166,16,0,166,0.0542168674698795,0.0060240963855421,0.036144578313253,1.0,0.0963855421686747,0.0,1.0,264,223,17,176,1404,715,80,147,2,2,484,Benign,Benign
F:\Run_1\0e73886d15f788471581cbf3864703206fd96eb79e4683ffa332463507fdcda4_benign/raw/raw_0.bin,131,17,12.763358778625957,130,0.0,6004,48.41935483870968,43162,339.8582677165354,0,1755,10069,131,3143,1954,295,1851,327,896,753,438,555,438,0.0686627998118827,0.0870042326383445,0.0686627998118827,22,1347,22,6,4,0,4,135,11,0,135,0.0296296296296296,0.0,0.0296296296296296,1.0,0.0814814814814814,0.0,1.0,257,217,25,175,1447,728,85,154,2,2,376,Benign,Benign
F:\Run_1\0e73886d15f788471581cbf3864703206fd96eb79e4683ffa332463507fdcda4_benign/raw/raw_1.bin,136,17,10.852941176470589,135,0.0,6517,49.371212121212125,45066,338.8421052631579,0,1825,10279,135,3348,1769,308,2004,361,957,797,405,538,405,0.058695652173913,0.0779710144927536,0.058695652173913,22,1347,22,6,4,0,4,140,11,0,140,0.0285714285714285,0.0,0.0285714285714285,1.0,0.0785714285714285,0.0,1.0,257,217,17,175,1448,738,87,155,2,2,382,Benign,Benign
F:\Run_1\0e73886d15f788471581cbf3864703206fd96eb79e4683ffa332463507fdcda4_benign/raw/raw_2.bin,146,21,9.17123287671233,143,0.0,6736,49.52941176470589,45573,330.2391304347826,0,1862,10137,138,3379,1568,324,2064,344,978,706,513,648,513,0.0716380393799748,0.090490155006284,0.0716380393799748,22,1347,22,6,15,0,11,161,26,0,161,0.093167701863354,0.0,0.0683229813664596,1.0,0.1614906832298136,0.0,1.0,263,223,17,175,1415,718,84,151,2,2,383,Benign,Benign
F:\Run_1\0fbcedf08d9e262137afba702687b2de15822149e4a282b9249907134e5ef151_benign/raw/raw_0.bin,138,20,13.028985507246375,138,0.0,6805,51.16541353383459,47601,355.2313432835821,0,2194,11113,140,3558,2022,321,2438,316,934,822,373,547,373,0.052262855541544,0.0766428471346504,0.052262855541544,21,1082,21,6,8,0,8,146,16,0,146,0.0547945205479452,0.0,0.0547945205479452,1.0,0.1095890410958904,0.0,1.0,258,217,17,175,1485,752,85,155,2,2,394,Benign,Benign
F:\Run_1\0fbcedf08d9e262137afba702687b2de15822149e4a282b9249907134e5ef151_benign/raw/raw_1.bin,149,22,9.59731543624161,149,0.0,6735,50.6390977443609,47783,348.7810218978102,0,1972,10896,141,3628,1647,327,2475,335,974,739,692,824,692,0.097259311314125,0.1158116654954321,0.097259311314125,7,10,7,4,11,1,10,159,25,0,159,0.0691823899371069,0.0062893081761006,0.0628930817610062,1.0,0.1572327044025157,0.0,1.0,258,217,25,175,1428,722,86,151,2,2,391,Benign,Benign
F:\Run_1\0fbcedf08d9e262137afba702687b2de15822149e4a282b9249907134e5ef151_benign/raw/raw_2.bin,140,16,9.85,140,0.0,7040,52.93233082706767,49027,374.2519083969466,0,2000,11897,135,3636,1610,316,2465,312,1012,818,412,545,412,0.0559326635894651,0.0739885962530545,0.0559326635894651,20,814,20,6,21,0,9,160,18,0,160,0.13125,0.0,0.05625,1.0,0.1125,0.0,1.0,264,223,17,175,1410,714,81,150,2,2,480,Benign,Benign
F:\Run_1\0fe87602f6f2a6dd5acf209eea81ec0555fe1e02d6f781299724238b4cb2e2c1_benign/raw/raw_0.bin,125,16,12.768,124,0.0,5874,48.95,41545,340.5327868852459,0,1723,9712,124,3053,1840,283,1804,320,863,731,369,491,369,0.0593533858774328,0.0789769985523564,0.0593533858774328,22,1346,22,6,5,0,4,130,13,0,130,0.0384615384615384,0.0,0.0307692307692307,1.0,0.1,0.0,1.0,261,217,17,175,1449,734,86,148,2,2,370,Benign,Benign
F:\Run_1\0fe87602f6f2a6dd5acf209eea81ec0555fe1e02d6f781299724238b4cb2e2c1_benign/raw/raw_1.bin,131,16,9.938931297709924,130,0.0,6305,49.645669291338585,43326,338.484375,0,1797,9858,130,3271,1558,296,1938,340,920,792,398,527,398,0.0594295953411975,0.0786919516201284,0.0594295953411975,22,1346,22,6,4,0,5,135,12,0,135,0.0296296296296296,0.0,0.037037037037037,1.0,0.0888888888888888,0.0,1.0,261,217,17,175,1460,742,85,156,2,2,384,Benign,Benign
F:\Run_1\0fe87602f6f2a6dd5acf209eea81ec0555fe1e02d6f781299724238b4cb2e2c1_benign/raw/raw_2.bin,129,16,8.689922480620154,128,0.0,6128,49.82113821138211,41647,335.86290322580646,0,1754,9375,126,3147,1326,288,1869,319,902,667,390,515,390,0.0598710469757445,0.079060485108996,0.0598710469757445,22,1346,22,6,7,1,8,136,16,0,136,0.0514705882352941,0.0073529411764705,0.0588235294117647,1.0,0.1176470588235294,0.0,1.0,267,223,25,175,1460,742,85,155,2,2,382,Benign,Benign
